LAKE_HISTORY_ID,LOCATION_HISTORY_ID,MUNICIPALITY,DEC_REGION,DEC_REGION,LOCATION_PWL_ID,LOCATION_NAME,LOCATION_TYPE,LOCATION_X_COORDINATE,LOCATION_Y_COORDINATE,LOCATION_HORIZONTAL_METHOD,LOCATION_HORIZONTAL_DATUM,LOCATION_WATERBODY_CLASSIFICATION,MAJOR_BASIN_ID,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,STATE_NAME,EPA_REGION,L3_KEY,L2_KEY,L1_KEY
0302SOD0096,0302SOD0096_C,Huron,<Null>,Wayne,0302-0020,SODUS BAY CENTROID,CENTROID,-76.958504,43.248299,INTERPOLATION-OTHER,NAD83,B,3,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0303COA0048,0303COA0048_C,Amboy,7,Oswego,0303-0091,COAN POND CENTROID,CENTROID,-75.975601,43.406601,INTERPOLATION-OTHER,NAD83,B,3,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0303HYD0391,0303HYD0391_C,Theresa,6,Jefferson,0303-0043,HYDE LAKE CENTROID,CENTROID,-75.833198,44.243599,INTERPOLATION-OTHER,NAD83,B,3,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0303LOR0009,0303LOR0009_C,Orwell,7,Oswego,NA,LORTON LAKE CENTROID,CENTROID,-75.89079,43.503741,INTERPOLATION-OTHER,NAD83,NA,3,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0303LOR0052,0303LOR0052_C,Williamstown,7,Oswego,0303-0093,LAKE LORAINE CENTROID,CENTROID,-75.960602,43.457199,INTERPOLATION-OTHER,NAD83,B,3,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
0303NOR1041,0303NOR1041_C,Sandy Creek,<Null>,Oswego,0303-0002,NORTH POND CENTROID,CENTROID,-76.176002,43.6535,INTERPOLATION-OTHER,NAD83,B,3,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0303SOU0001,0303SOU0001_C,Sandy Creek,<Null>,Oswego,0303-0065,SOUTH POND CENTROID,CENTROID,-76.1912,43.622601,INTERPOLATION-OTHER,NAD83,C,3,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0303STM0042,0303STM0042_C,Parish,7,Oswego,0303-0090,ST MARYS POND CENTROID,CENTROID,-76.032402,43.423599,INTERPOLATION-OTHER,NAD83,C,3,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402BLU0011,0402BLU0011_C,Wheatland,8,Monroe,0402-0079,BLUE POND CENTROID,CENTROID,-77.8209,43.027802,INTERPOLATION-OTHER,NAD83,B,4,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402CAN0043,0402CAN0043_C,Canadice,8,Ontario,0402-0002,CANADICE LAKE CENTROID,CENTROID,-77.568802,42.718399,INTERPOLATION-OTHER,NAD83,AA(TS),4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402CHUXXX1,0402CHUXXX1_C,Riga,8,Monroe,0402-0053,Churville Reservoir Centroid,CENTROID,-77.88651,43.10868,INTERPOLATION,NAD83,B,4,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402CON0067,0402CON0067_C,Geneseo,8,Livingston,0402-0004,CONESUS LAKE CENTROID,CENTROID,-77.718697,42.752201,INTERPOLATION-OTHER,NAD83,AA,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402DEW5227,0402DEW5227_C,Batavia,8,Genesee,NA,DEWITT PARK POND CENTROID,CENTROID,-78.159897,42.991501,INTERPOLATION-OTHER,NAD83,NA,4,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402GOD0017,0402GOD0017_C,Stafford,8,Genesee,0402-0051,GODFREY POND CENTROID,CENTROID,-78.112198,43.027401,INTERPOLATION-OTHER,NAD83,B,4,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402HEM0044,0402HEM0044_C,Conesus,8,Livingston,0402-0011,HEMLOCK LAKE CENTROID,CENTROID,-77.605904,42.705799,INTERPOLATION-OTHER,NAD83,AA(T),4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402HON0057,0402HON0057_C,Canadice,8,Ontario,0402-0032,HONEOYE LAKE CENTROID,CENTROID,-77.511597,42.7542,INTERPOLATION-OTHER,NAD83,AA,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402HOR0018,0402HOR0018_C,Stafford,8,Genesee,0402-0052,HORSESHOE LAKE CENTROID,CENTROID,-78.1222,43.002399,INTERPOLATION-OTHER,NAD83,B,4,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402LE 0024A,0402LE 0024A_C,Pavilion,8,Genesee,0402-0003,LE ROY RESERVOIR CENTROID,CENTROID,-77.975304,42.8909,INTERPOLATION-OTHER,NAD83,A,4,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0402UWB5160,0402UWB5160_C,Avon,8,Livingston,NA,UNNAMED WATER CENTROID,CENTROID,-77.668602,42.9011,INTERPOLATION-OTHER,NAD83,NA,4,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403AMI0159A,0403AMI0159A_C,Amity,9,Allegany,0403-0054,AMITY LAKE CENTROID,CENTROID,-77.989197,42.219002,INTERPOLATION-OTHER,NAD83,C,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403FOS0161B,0403FOS0161B_C,Alfred,9,Allegany,0403-0055,FOSTER LAKE CENTROID,CENTROID,-77.824402,42.2332,INTERPOLATION-OTHER,NAD83,C,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403HAN0150A,0403HAN0150A_C,New Hudson,9,Allegany,0403-0076,HANGING BOG CENTROID,CENTROID,-78.248596,42.305302,INTERPOLATION-OTHER,NAD83,C,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403MOS0144,0403MOS0144_C,Caneadea,9,Allegany,0403-0052,MOSS LAKE CENTROID,CENTROID,-78.185997,42.398701,INTERPOLATION-OTHER,NAD83,C,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403ROC0155,0403ROC0155_C,Belfast,9,Allegany,0403-0053,ROCKVILLE LAKE CENTROID,CENTROID,-78.148598,42.3064,INTERPOLATION-OTHER,NAD83,C,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403RUS0146,0403RUS0146_C,Rushford,9,Allegany,0403-0024,RUSHFORD LAKE CENTROID,CENTROID,-78.192703,42.3806,INTERPOLATION-OTHER,NAD83,B(T),4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403SIL0115,0403SIL0115_C,Castile,9,Wyoming,0403-0002,SILVER LAKE CENTROID,CENTROID,-78.034798,42.687199,INTERPOLATION-OTHER,NAD83,A,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403SPR0142,0403SPR0142_C,Hume,9,Allegany,0403-0051,SPRING LAKE CENTROID,CENTROID,-78.177803,42.494499,INTERPOLATION-OTHER,NAD83,C,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403UWB0124A,0403UWB0124A_C,Genesee Falls,9,Wyoming,NA,UNNAMED WATER CENTROID,CENTROID,-78.040703,42.591801,INTERPOLATION-OTHER,NAD83,NA,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0403UWB5243,0403UWB5243_C,Portage,8,Livingston,NA,UNNAMED WATER CENTROID,CENTROID,-77.982597,42.6045,INTERPOLATION-OTHER,NAD83,NA,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0404LOO0079,0404LOO0079_C,Wayland,8,Steuben,0404-0039,LOON LAKE CENTROID,CENTROID,-77.566902,42.492599,INTERPOLATION-OTHER,NAD83,B,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0404NUN0084A,0404NUN0084A_C,Nunda,8,Livingston,0404-0030,NUNDA RESERVOIR CENTROID,CENTROID,-77.916298,42.540501,INTERPOLATION-OTHER,NAD83,A,4,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0501ELD0014,0501ELD0014_C,Elmira,8,Chemung,0501-0033,ELDRIDGE LAKE CENTROID,CENTROID,-76.817001,42.1138,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0501ELM0019,0501ELM0019_C,Elmira,8,Chemung,NA,ELMIRA RESERVOIR CENTROID,CENTROID,-76.849701,42.1092,INTERPOLATION-OTHER,NAD83,NA,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0501UWB5006,0501UWB5006_C,Erin,8,Chemung,NA,UNNAMED WATER CENTROID,CENTROID,-76.667396,42.231201,INTERPOLATION-OTHER,NAD83,NA,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0501WAV0009,0501WAV0009_C,Barton,7,Tioga,NA,WAVERLY RESERVOIR CENTROID,CENTROID,-76.555603,42.0126,INTERPOLATION-OTHER,NAD83,NA,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0501WAV0010,0501WAV0010_C,Barton,7,Tioga,NA,WAVERLY RESERVOIR CENTROID,CENTROID,-76.553001,42.0173,INTERPOLATION-OTHER,NAD83,NA,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0501WEY0012,0501WEY0012_C,Elmira,8,Chemung,0501-0031,WEYER POND CENTROID,CENTROID,-76.802803,42.106899,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502CIN0038,0502CIN0038_C,Orange,8,Schuyler,0502-0021,CINNAMON LAKE CENTROID,CENTROID,-77.011703,42.278999,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502DEM0068,0502DEM0068_C,Howard,8,Steuben,0502-0015,LAKE DEMONS CENTROID,CENTROID,-77.477898,42.347698,INTERPOLATION-OTHER,NAD83,B,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502LAM0047,0502LAM0047_C,Tyrone,8,Schuyler,0502-0001,LAMOKA LAKE CENTROID,CENTROID,-77.077797,42.4058,INTERPOLATION-OTHER,NAD83,A,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502LOU0071,0502LOU0071_C,Avoca,8,Steuben,0502-0037,LOUCKS POND CENTROID,CENTROID,-77.444298,42.393501,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502MUD0063,0502MUD0063_C,Prattsburgh,8,Steuben,0502-0035,MUD LAKE CENTROID,CENTROID,-77.279198,42.491402,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502PET0042,0502PET0042_C,Bath,8,Steuben,0502-0026,PETERSON LAKE CENTROID,CENTROID,-77.186401,42.316002,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502ROU0046,0502ROU0046_C,Bath,8,Steuben,0502-0027,ROUND LAKE CENTROID,CENTROID,-77.180099,42.322102,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502SAL0051,0502SAL0051_C,Bath,8,Steuben,0502-0011,LAKE SALUBRIA CENTROID,CENTROID,-77.2929,42.3293,INTERPOLATION-OTHER,NAD83,B,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502SAN0043,0502SAN0043_C,Bath,8,Steuben,0502-0027,SANFORD LAKE CENTROID,CENTROID,-77.178398,42.330898,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502SMI0066,0502SMI0066_C,Howard,8,Steuben,0502-0012,SMITH POND CENTROID,CENTROID,-77.474403,42.388802,INTERPOLATION-OTHER,NAD83,B,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502THU0040,0502THU0040_C,Thurston,8,Steuben,0502-0024,THURSTON POND CENTROID,CENTROID,-77.269501,42.220299,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502TOBXXX1,0502TOBXXX1_C,Tyrone,8,Schuyler,0502-0001,TOBEHANNA LAKE CENTROID,CENTROID,-77.077812,42.405809,INTERPOLATION-OTHER,NAD83,A,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502VAN0045,0502VAN0045_C,Bath,8,Steuben,0502-0027,VAN KEUREN LAKE CENTROID,CENTROID,-77.177803,42.3255,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0502WAN0048,0502WAN0048_C,Tyrone,8,Schuyler,0502-0002,WANETA LAKE CENTROID,CENTROID,-77.101799,42.4445,INTERPOLATION-OTHER,NAD83,A,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0503AGT5287,0503AGT5287_C,Alfred,9,Allegany,0503-0027,AG-TECH LAKE CENTROID,CENTROID,-77.819702,42.2672,INTERPOLATION-OTHER,NAD83,C,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0503ALM0029C,0503ALM0029C_C,Hornellsville,8,Steuben,0503-0003,ALMOND RESERVOIR CENTROID,CENTROID,-77.712402,42.346401,INTERPOLATION-OTHER,NAD83,B,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0503GOO0027,0503GOO0027_C,Addison,8,Steuben,0503-0015,GOODHUE LAKE CENTROID,CENTROID,-77.270897,42.1824,INTERPOLATION-OTHER,NAD83,B,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0503HOR0034,0503HOR0034_C,Fremont,8,Steuben,0503-0031,HORNELL RS NO 1 CENTROID,CENTROID,-77.632103,42.3862,INTERPOLATION-OTHER,NAD83,A,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0503HOR0035,0503HOR0035_C,Fremont,8,Steuben,NA,HORNELL RS NO 3 CENTROID,CENTROID,-77.625298,42.391899,INTERPOLATION-OTHER,NAD83,NA,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0503HOR0036,0503HOR0036_C,Fremont,8,Steuben,0503-0031,HORNELL RS NO 2 CENTROID,CENTROID,-77.623901,42.399502,INTERPOLATION-OTHER,NAD83,A,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0503TANXXX1,0503TANXXX1_C,Thurston,8,Steuben,NA,TANGLEWOOD LAKE CENTROID,CENTROID,-77.251116,42.193635,INTERPOLATION-OTHER,NAD83,NA,5,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0601ARN0362,0601ARN0362_C,Hartwick,4,Otsego,0601-0109,ARNOLD LAKE CENTROID,CENTROID,-75.0047,42.611401,INTERPOLATION-OTHER,NAD83,B(T),6,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0601BEA0174,0601BEA0174_C,Windsor,7,Broome,0601-0066,BEAVER LAKE CENTROID,CENTROID,-75.665703,42.045502,INTERPOLATION-OTHER,NAD83,C,6,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
0601BEA0359,0601BEA0359_C,Decatur,4,Otsego,0601-0108,BEAR SWAMP POND CENTROID,CENTROID,-74.680397,42.6884,INTERPOLATION-OTHER,NAD83,A,6,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
